,year,gender,rank,country,name,time,notes
0,rio-2016,men,G,KEN,eliud kipchoge,2:08:44.00,
1,rio-2016,men,S,ETH,feyisa lilesa,2:09:54.00,
2,rio-2016,men,B,USA,galen rupp,2:10:05.00,
3,rio-2016,men,4,ERI,ghirmay ghebreslassie,2:11:04.00,
4,rio-2016,men,5,TAN,alphonce felix simbu,2:11:15.00,
5,rio-2016,men,6,USA,jared ward,2:11:30.00,
6,rio-2016,men,7,SUI,tadesse abraham,2:11:42.00,
7,rio-2016,men,8,UGA,munyo solomon mutai,2:11:49.00,
8,rio-2016,men,9,GBR,callum hawkins,2:11:52.00,
9,rio-2016,men,10,CAN,eric gillis,2:12:29.00,
10,rio-2016,men,11,NED,abdi nageeye,2:13:01.00,
11,rio-2016,men,12,DJI,mumin gala,2:13:04.00,
12,rio-2016,men,13,ETH,lemi berhanu,2:13:29.00,
13,rio-2016,men,14,UGA,stephen kiprotich,2:13:32.00,
14,rio-2016,men,15,BRA,paulo roberto paula,2:13:56.00,
15,rio-2016,men,16,JPN,satoru sasaki,2:13:57.00,
16,rio-2016,men,17,TUR,kaan kigen ozbilen,2:14:11.00,
17,rio-2016,men,18,ECU,bayron piedra,2:14:12.00,
18,rio-2016,men,19,NOR,sondre nordstad moen,2:14:17.00,
19,rio-2016,men,20,UKR,oleksandr sitkovskyy,2:14:24.00,
20,rio-2016,men,21,ERI,amanuel mesel,2:14:37.00,
21,rio-2016,men,22,BEL,koen naert,2:14:53.00,
22,rio-2016,men,23,CAN,reid coolsaet,2:14:58.00,
23,rio-2016,men,24,RSA,lusapho april,2:15:24.00,
24,rio-2016,men,25,IND,thanackal gopi,2:15:25.00,
25,rio-2016,men,26,IND,kheta ram,2:15:26.00,
26,rio-2016,men,27,PRK,il chol pak,2:15:27.00,
27,rio-2016,men,28,AZE,evans kiplagat barkowet,2:15:31.00,
28,rio-2016,men,29,CHN,guojian dong,2:15:32.00,
29,rio-2016,men,30,UKR,ihor olefirenko,2:15:36.00,
30,rio-2016,men,31,AUS,liam adams,2:16:12.00,
31,rio-2016,men,32,IRL,paul pollock,2:16:24.00,
32,rio-2016,men,33,USA,mebrahtom keflezighi,2:16:46.00,
33,rio-2016,men,34,SRI,anuradha indrajith cooray,2:17:06.00,
34,rio-2016,men,35,DEN,abdi hakin ulad,2:17:06.00,
35,rio-2016,men,36,JPN,suehiro ishikawa,2:17:08.00,
36,rio-2016,men,37,ROU,marius ionescu,2:17:27.00,
37,rio-2016,men,38,ITA,ruggero pertile,2:17:30.00,
38,rio-2016,men,39,POL,artur kozlowski,2:17:34.00,
39,rio-2016,men,40,URU,nicolas cuestas,2:17:44.00,
40,rio-2016,men,41,ZIM,pardon ndhlovu,2:17:48.00,
41,rio-2016,men,42,CHI,victor aravena,2:17:49.00,
42,rio-2016,men,43,TAN,saidi juma makula,2:17:49.00,
43,rio-2016,men,44,BEL,florent caelen,2:17:59.00,
44,rio-2016,men,45,PER,raul machacuay,2:18:00.00,
45,rio-2016,men,46,CUB,richer perez,2:18:05.00,
46,rio-2016,men,47,AUS,michael shelley,2:18:06.00,
47,rio-2016,men,48,UKR,ihor russ,2:18:19.00,
48,rio-2016,men,49,ESP,carles castillejo,2:18:34.00,
49,rio-2016,men,50,URU,ernesto andres zamora,2:18:36.00,
50,rio-2016,men,51,TUR,ercan muslu,2:18:40.00,
51,rio-2016,men,52,PER,cristhian pacheco,2:18:41.00,
52,rio-2016,men,53,ARG,mariano mastromarino,2:18:44.00,
53,rio-2016,men,54,MEX,daniel vargas,2:18:51.00,
54,rio-2016,men,55,GER,philipp pflieger,2:18:56.00,
55,rio-2016,men,56,BEL,willem van schuerbeeck,2:18:56.00,
56,rio-2016,men,57,ITA,stefano la rosa,2:18:57.00,
57,rio-2016,men,58,ZIM,cuthbert nyasango,2:18:58.00,
58,rio-2016,men,59,BRA,marilson dos santos,2:19:09.00,
59,rio-2016,men,60,ERI,tewelde estifanos,2:19:12.00,
60,rio-2016,men,61,EST,roman fosti,2:19:26.00,
61,rio-2016,men,62,TUN,atef saad,2:19:50.00,
62,rio-2016,men,63,EST,tiidrek nurme,2:20:01.00,
63,rio-2016,men,64,IRL,kevin seaward,2:20:06.00,
64,rio-2016,men,65,ESP,jesus espana,2:20:08.00,
65,rio-2016,men,66,PER,raul pacheco,2:20:13.00,
66,rio-2016,men,67,GUA,juan carlos trujillo,2:20:24.00,
67,rio-2016,men,68,BLR,stepan rogovtsov,2:20:34.00,
68,rio-2016,men,69,NAM,mynhardt mbeumuna kawanivi,2:20:45.00,
69,rio-2016,men,70,GER,julian flugel,2:20:47.00,
70,rio-2016,men,71,GEO,daviti kharazishvili,2:20:47.00,
71,rio-2016,men,72,MAR,rachid kisri,2:21:00.00,
72,rio-2016,men,73,ISR,maru teferi,2:21:06.00,
73,rio-2016,men,74,LTU,remigijus kancys,2:21:10.00,
74,rio-2016,men,75,SUI,christian kreienbuhl,2:21:13.00,
75,rio-2016,men,76,LBA,mohamed hrezi,2:21:17.00,
76,rio-2016,men,77,BRA,solonei da silva,2:22:05.00,
77,rio-2016,men,78,COL,andres ruiz,2:22:09.00,
78,rio-2016,men,79,UGA,jackson kiprop,2:22:09.00,
79,rio-2016,men,80,AUS,scott westcott,2:22:19.00,
80,rio-2016,men,81,SSD,guor marial,2:22:45.00,
81,rio-2016,men,82,BLR,vladislav pryamov,2:22:48.00,
82,rio-2016,men,83,IND,nitendra singh,2:22:52.00,
83,rio-2016,men,84,ECU,miguel angel almachi,2:23:00.00,
84,rio-2016,men,85,KGZ,ilya tiapkin,2:23:19.00,
85,rio-2016,men,86,HUN,gabor jozsa,2:23:22.00,
86,rio-2016,men,87,COL,gerald giraldo,2:23:48.00,
87,rio-2016,men,88,ARG,luis ariel molina,2:23:55.00,
88,rio-2016,men,89,XXB,yonas kinde,2:24:08.00,
89,rio-2016,men,90,CHN,bujie duo,2:24:22.00,
90,rio-2016,men,91,MGL,ser-od bat-ochiryn,2:24:26.00,
91,rio-2016,men,92,ZAM,jordan chipangama,2:24:58.00,
92,rio-2016,men,93,JPN,hisanori kitajima,2:25:11.00,
93,rio-2016,men,94,LES,lebenya nkoka,2:25:13.00,
94,rio-2016,men,95,CHN,renxue zhu,2:25:31.00,
95,rio-2016,men,96,RSA,sibusiso nzima,2:25:33.00,
96,rio-2016,men,97,CHI,daniel estrada,2:25:33.00,
97,rio-2016,men,98,RWA,ambroise uwiragiye,2:25:57.00,
98,rio-2016,men,99,TPE,chin-ping ho,2:26:00.00,
99,rio-2016,men,100,KAZ,mikhail krasilov,2:26:11.00,
100,rio-2016,men,101,MRI,david carver,2:26:16.00,
101,rio-2016,men,102,IRL,mick clohissey,2:26:34.00,
102,rio-2016,men,103,ALG,hakim sadi,2:26:47.00,
103,rio-2016,men,104,MDA,roman prodius,2:27:01.00,
104,rio-2016,men,105,VEN,luis alberto orta,2:27:05.00,
105,rio-2016,men,106,MGL,gantulga dambadarjaa,2:27:42.00,
106,rio-2016,men,107,CHI,enzo yanez,2:27:47.00,
107,rio-2016,men,108,HUN,gaspar csere,2:28:03.00,
108,rio-2016,men,109,URU,martin esteban cuestas,2:28:10.00,
109,rio-2016,men,110,LTU,valdas dopolskas,2:28:21.00,
110,rio-2016,men,111,TAN,fabiano joseph,2:28:31.00,
111,rio-2016,men,112,COD,kamongwa salukombo makorobondo,2:28:54.00,
112,rio-2016,men,113,GBR,derek hawkins,2:29:24.00,
113,rio-2016,men,114,BDI,celestin nihorimbere,2:29:38.00,
114,rio-2016,men,115,GRE,hristoforos merousis,2:29:39.00,
115,rio-2016,men,116,SLO,anton kosmac,2:29:48.00,
116,rio-2016,men,117,GUA,jose amado garcia,2:30:11.00,
117,rio-2016,men,118,SRB,andjelko risticevic,2:30:17.00,
118,rio-2016,men,119,MEX,ricardo ramos,2:30:20.00,
119,rio-2016,men,120,ISR,tasama moogas,2:30:30.00,
120,rio-2016,men,121,ISR,ageze guadie,2:30:45.00,
121,rio-2016,men,122,POR,rui pedro silva,2:30:52.00,
122,rio-2016,men,123,ECU,segundo jami,2:31:07.00,
123,rio-2016,men,124,COL,diego colorado,2:31:20.00,
124,rio-2016,men,125,TUR,bekir karayel,2:31:27.00,
125,rio-2016,men,126,ROU,nicolae-alexandru soare,2:31:53.00,
126,rio-2016,men,127,POL,yared shegumo,2:31:54.00,
127,rio-2016,men,128,IRI,mohammadjafar moradi,2:31:58.00,
128,rio-2016,men,129,MGL,byambajav tseveenravdan,2:36:14.00,
129,rio-2016,men,130,KOR,myeongjun son,2:36:21.00,
130,rio-2016,men,131,GRE,mikhailis kalomoiris,2:37:03.00,
131,rio-2016,men,132,THA,boonthung srisung,2:37:46.00,
132,rio-2016,men,133,POR,ricardo ribas,2:38:29.00,
133,rio-2016,men,134,PAN,jorge castelblanco,2:39:25.00,
134,rio-2016,men,135,PAR,derlys ayala,2:39:40.00,
135,rio-2016,men,136,ARG,federico bruno,2:40:05.00,
136,rio-2016,men,137,KOR,jungsub shim,2:42:42.00,
137,rio-2016,men,138,CAM,kuniaki takizaki,2:45:55.00,
138,rio-2016,men,139,JOR,methkal abu drais,2:46:18.00,
139,rio-2016,men,,KEN,wesley korir,None,Did not finish
140,rio-2016,men,,KEN,stanley kipleting biwott,None,Did not finish
141,rio-2016,men,,BRN,isaac korir,None,Did not finish
142,rio-2016,men,,LES,tsepo mathibelle,None,Did not finish
143,rio-2016,men,,TUN,wissem hosni,None,Did not finish
144,rio-2016,men,,POL,henryk szost,None,Did not finish
145,rio-2016,men,,RSA,lungile gongqa,None,Did not finish
146,rio-2016,men,,ALG,el hadi laameche,None,Did not finish
147,rio-2016,men,,BRN,alemu bekele,None,Did not finish
148,rio-2016,men,,BDI,abraham niyonkuru,None,Did not finish
149,rio-2016,men,,ZIM,wirimai juwawo,None,Did not finish
150,rio-2016,men,,ETH,tesfaye abera,None,Did not finish
151,rio-2016,men,,GBR,tsegai tewelde,None,Did not finish
152,rio-2016,men,,ITA,daniele meucci,None,Did not finish
153,rio-2016,men,,UZB,andrey petrov,None,Did not finish
154,rio-2016,men,,MAR,abdelmajid el hissouf,None,Disqualified
0,rio-2016,women,G,KEN,jemima jelagat sumgong,2:24:04.00,
1,rio-2016,women,S,BRN,eunice jepkirui kirwa,2:24:13.00,
2,rio-2016,women,B,ETH,mare dibaba,2:24:30.00,
3,rio-2016,women,4,ETH,tirfi tsegaye,2:24:47.00,
4,rio-2016,women,5,BLR,olga mazuryonok,2:24:48.00,
5,rio-2016,women,6,USA,shalane flanagan,2:25:26.00,
6,rio-2016,women,7,USA,desiree linden,2:26:08.00,
7,rio-2016,women,8,BRN,rose chelimo,2:27:36.00,
8,rio-2016,women,9,USA,amy cragg,2:28:25.00,
9,rio-2016,women,10,PRK,hye-song kim,2:28:36.00,
10,rio-2016,women,11,PRK,hye-gyong kim,2:28:36.00,
11,rio-2016,women,12,LAT,jelena prokopcuka,2:29:32.00,
12,rio-2016,women,13,ITA,valeria straneo,2:29:44.00,
13,rio-2016,women,14,JPN,kayoko fukushi,2:29:53.00,
14,rio-2016,women,15,PER,gladys tejeda,2:29:55.00,
15,rio-2016,women,16,POR,ana dulce felix,2:30:39.00,
16,rio-2016,women,17,LTU,diana lobacevske,2:30:48.00,
17,rio-2016,women,18,AUS,milly clark,2:30:53.00,
18,rio-2016,women,19,JPN,tomomi tanaka,2:31:12.00,
19,rio-2016,women,20,IRL,fionnuala mccormack,2:31:22.00,
20,rio-2016,women,21,POL,iwona lewandowska,2:31:41.00,
21,rio-2016,women,22,AUS,jessica trengove,2:31:44.00,
22,rio-2016,women,23,POL,monika drybulska,2:32:49.00,
23,rio-2016,women,24,CAN,lanni marchant,2:33:08.00,
24,rio-2016,women,25,ITA,catherine bertone,2:33:29.00,
25,rio-2016,women,26,CZE,eva vrabcova - nyvltova,2:33:51.00,
26,rio-2016,women,27,MDA,lilia fisikowici,2:34:05.00,
27,rio-2016,women,28,GBR,alyson dixon,2:34:11.00,
28,rio-2016,women,29,SUI,maja neuenschwander,2:34:27.00,
29,rio-2016,women,30,GBR,sonia samuels,2:34:36.00,
30,rio-2016,women,31,AUS,lisa jane weightman,2:34:41.00,
31,rio-2016,women,32,MEX,madai perez,2:34:42.00,
32,rio-2016,women,33,UKR,olha kotovska,2:34:57.00,
33,rio-2016,women,34,ESP,azucena diaz,2:35:02.00,
34,rio-2016,women,35,CAN,krista duchene,2:35:29.00,
35,rio-2016,women,36,PER,jovana de la cruz,2:35:49.00,
36,rio-2016,women,37,LTU,rasa drazdauskaite,2:35:50.00,
37,rio-2016,women,38,LTU,vaida zusinaite,2:35:53.00,
38,rio-2016,women,39,HKG,kit-ching yiu,2:36:11.00,
39,rio-2016,women,40,DEN,jessica draskau-petersson,2:36:14.00,
40,rio-2016,women,41,NAM,beata naigambo,2:36:32.00,
41,rio-2016,women,42,KOR,seul-ki ahn,2:36:50.00,
42,rio-2016,women,43,COL,angie orjuela,2:37:05.00,
43,rio-2016,women,44,GER,anja scherl,2:37:23.00,
44,rio-2016,women,45,BLR,marina domantsevich,2:37:34.00,
45,rio-2016,women,46,JPN,mai ito,2:37:37.00,
46,rio-2016,women,47,BEL,veerle dejaeghere,2:37:39.00,
47,rio-2016,women,48,MEX,margarita hernandez,2:38:15.00,
48,rio-2016,women,49,PRK,kum ok kim,2:38:24.00,
49,rio-2016,women,50,ALG,kenza dahmani tifahi,2:38:37.00,
50,rio-2016,women,51,FIN,anne-mari hyrylainen,2:39:02.00,
51,rio-2016,women,52,HUN,zsofia erdelyi,2:39:04.00,
52,rio-2016,women,53,CHN,chao yue,2:39:09.00,
53,rio-2016,women,54,UZB,sitora hamidova,2:39:45.00,
54,rio-2016,women,55,DEN,anne holm baumeister,2:39:49.00,
55,rio-2016,women,56,NAM,helalia johannes,2:39:55.00,
56,rio-2016,women,57,IRL,lizzie lee,2:39:57.00,
57,rio-2016,women,58,TUR,esma aydemir,2:39:59.00,
58,rio-2016,women,59,KGZ,yuliya arkhipova-andreyeva,2:40:34.00,
59,rio-2016,women,60,NED,andrea deelstra,2:40:49.00,
60,rio-2016,women,61,LAT,ilona marhele,2:41:02.00,
61,rio-2016,women,62,KGZ,viktoriia poliudina,2:41:37.00,
62,rio-2016,women,63,RSA,dina lebo phalula,2:41:46.00,
63,rio-2016,women,64,AUT,andrea mayr,2:41:52.00,
64,rio-2016,women,65,HUN,krisztina papp,2:42:03.00,
65,rio-2016,women,66,UKR,svitlana stanko-klymenko,2:42:26.00,
66,rio-2016,women,67,PLE,mayada sayyad,2:42:28.00,
67,rio-2016,women,68,UGA,nyakisi adero,2:42:39.00,
68,rio-2016,women,69,BRA,adriana aparecida da silva,2:43:22.00,
69,rio-2016,women,70,KOR,gyeong-hui im,2:43:31.00,
70,rio-2016,women,71,PUR,beverly ramos,2:43:52.00,
71,rio-2016,women,72,MGL,mönkhzayaa bayartsogtyn,2:43:55.00,
72,rio-2016,women,73,COL,erika abril,2:44:05.00,
73,rio-2016,women,74,BEL,manuela soccol,2:44:18.00,
74,rio-2016,women,75,NAM,alina armas,2:44:20.00,
75,rio-2016,women,76,IRL,breege connolly,2:44:41.00,
76,rio-2016,women,77,UZB,marina hmelevskaya,2:45:06.00,
77,rio-2016,women,78,BRA,marily dos santos,2:45:08.00,
78,rio-2016,women,79,CHN,shaoqing hua,2:45:09.00,
79,rio-2016,women,80,ERI,nebiat habtemariam,2:45:21.00,
80,rio-2016,women,81,GER,anna hahner,2:45:32.00,
81,rio-2016,women,82,GER,lisa hahner,2:45:33.00,
82,rio-2016,women,83,HUN,tunde szabo,2:45:37.00,
83,rio-2016,women,84,BEL,els rens,2:45:52.00,
84,rio-2016,women,85,MGL,otgonbayar luvsanlundeg,2:45:55.00,
85,rio-2016,women,86,KEN,visiline jepkesho,2:46:05.00,
86,rio-2016,women,87,UKR,nataliya lehonkova,2:46:08.00,
87,rio-2016,women,88,GRE,ourania rebouli,2:46:32.00,
88,rio-2016,women,89,IND,o. p. jaisha,2:47:19.00,
89,rio-2016,women,90,ISR,maor tiyouri,2:47:27.00,
90,rio-2016,women,91,THA,jane vongvorachoti,2:47:27.00,
91,rio-2016,women,92,ZIM,rutendo joan nyahora,2:47:32.00,
92,rio-2016,women,93,VEN,yolymar pineda,2:47:34.00,
93,rio-2016,women,94,KGZ,mariya korobitskaya,2:47:53.00,
94,rio-2016,women,95,ECU,silvia paredes,2:48:01.00,
95,rio-2016,women,96,RSA,christine kalmer,2:48:24.00,
96,rio-2016,women,97,EST,lily luik,2:48:29.00,
97,rio-2016,women,98,MAW,tereza master,2:48:34.00,
98,rio-2016,women,99,ECU,maria elena calle,2:48:39.00,
99,rio-2016,women,100,ECU,rosa chacha,2:48:52.00,
100,rio-2016,women,101,ROU,paula-claudia todoran,2:48:54.00,
101,rio-2016,women,102,CUB,dailin belmonte,2:48:58.00,
102,rio-2016,women,103,GRE,sofia riga,2:49:07.00,
103,rio-2016,women,104,CRO,matea matosevic,2:50:00.00,
104,rio-2016,women,105,CHI,erika olivera,2:50:29.00,
105,rio-2016,women,106,LAT,ariana kira hilborna,2:50:51.00,
106,rio-2016,women,107,SVK,katarina beresova,2:50:54.00,
107,rio-2016,women,108,BUL,militsa mircheva,2:51:06.00,
108,rio-2016,women,109,LBN,chirine njeim,2:51:08.00,
109,rio-2016,women,110,ARG,rosa godoy,2:52:31.00,
110,rio-2016,women,111,TUR,sultan haydar,2:53:57.00,
111,rio-2016,women,112,TUR,meryem erdogan,2:54:04.00,
112,rio-2016,women,113,TPE,chien-ho hsieh,2:54:18.00,
113,rio-2016,women,114,EST,leila luik,2:54:38.00,
114,rio-2016,women,115,PAR,carmen patricia martinez,2:56:43.00,
115,rio-2016,women,116,BIH,lucia mwihaki kimani,2:58:22.00,
116,rio-2016,women,117,BOL,rosemary quispe,2:58:32.00,
117,rio-2016,women,118,GRE,panagiota vlachaki,2:59:12.00,
118,rio-2016,women,119,CRO,marija vrajic,2:59:24.00,
119,rio-2016,women,120,IND,kavita tungar,2:59:29.00,
120,rio-2016,women,121,TAN,sara ramadhani,3:00:03.00,
121,rio-2016,women,122,KAZ,irina smolnikova,3:00:31.00,
122,rio-2016,women,123,CHI,natalia romero,3:01:29.00,
123,rio-2016,women,124,PHI,mary joy tabal,3:02:27.00,
124,rio-2016,women,125,ARG,viviana chavez,3:03:23.00,
125,rio-2016,women,126,RWA,claudette mukasakindi,3:05:57.00,
126,rio-2016,women,127,TPE,yu-hsuan chen,3:09:13.00,
127,rio-2016,women,128,BRA,graciete santana,3:09:15.00,
128,rio-2016,women,129,SRI,niluka rajasekara,3:11:05.00,
129,rio-2016,women,130,THA,natthaya thanaronnawat,3:11:31.00,
130,rio-2016,women,131,SGP,jie shi neo,3:15:18.00,
131,rio-2016,women,132,KSA,sarah attar,3:16:11.00,
132,rio-2016,women,133,CAM,nary ly,3:20:20.00,
133,rio-2016,women,,POL,katarzyna kowalska,None,Did not finish
134,rio-2016,women,,KEN,helah jelagat kiprop,None,Did not finish
135,rio-2016,women,,ISR,lonah chemtai,None,Did not finish
136,rio-2016,women,,ITA,anna incerti,None,Did not finish
137,rio-2016,women,,FRA,christelle daunay,None,Did not finish
138,rio-2016,women,,ESP,alessandra aguilar,None,Did not finish
139,rio-2016,women,,ALG,souad ait salem,None,Did not finish
140,rio-2016,women,,PER,ines melchor,None,Did not finish
141,rio-2016,women,,COL,kellys arias,None,Did not finish
142,rio-2016,women,,SRB,olivera jevtic,None,Did not finish
143,rio-2016,women,,ESP,estela navascues,None,Did not finish
144,rio-2016,women,,EST,liina luik,None,Did not finish
145,rio-2016,women,,ARG,maria peralta,None,Did not finish
146,rio-2016,women,,ETH,tigist tufa,None,Did not finish
147,rio-2016,women,,POR,jessica augusto,None,Did not finish
148,rio-2016,women,,BLR,anastasiya starovoytova-ivanova,None,Did not finish
149,rio-2016,women,,BRN,shitaye eshete,None,Did not finish
150,rio-2016,women,,KAZ,gulzhanat zhanatbek,None,Did not finish
151,rio-2016,women,,ROU,daniela carlan,None,Did not finish
152,rio-2016,women,,MNE,sladana perunovic,None,Did not finish
153,rio-2016,women,,POR,sara moreira,None,Did not finish
154,rio-2016,women,,MAR,koutar boulaid,None,Did not finish
155,rio-2016,women,,SLO,daneja grandovec,None,Did not finish
156,rio-2016,women,,RSA,irvette van blerk,None,Did not start
0,london-2012,men,G,UGA,stephen kiprotich,2:08:01.00,
1,london-2012,men,S,KEN,abel kirui,2:08:27.00,
2,london-2012,men,B,KEN,wilson kipsang kiprotich,2:09:37.00,
3,london-2012,men,4,USA,mebrahtom keflezighi,2:11:06.00,
4,london-2012,men,5,BRA,marilson dos santos,2:11:10.00,
5,london-2012,men,6,JPN,kentaro nakamoto,2:11:16.00,
6,london-2012,men,7,ZIM,cuthbert nyasango,2:12:08.00,
7,london-2012,men,8,BRA,paulo roberto paula,2:12:17.00,
8,london-2012,men,9,POL,henryk szost,2:12:28.00,
9,london-2012,men,10,ITA,ruggero pertile,2:12:45.00,
10,london-2012,men,11,SUI,viktor rothlin,2:12:48.00,
11,london-2012,men,12,UKR,oleksandr sitkovskyy,2:12:56.00,
12,london-2012,men,13,BRA,franck de almeida,2:13:35.00,
13,london-2012,men,14,RUS,aleksey reunkov,2:13:49.00,
14,london-2012,men,15,ZIM,wirimai juwawo,2:14:09.00,
15,london-2012,men,16,AUS,michael shelley,2:14:10.00,
16,london-2012,men,17,KEN,emmanuel kipchirchir mutai,2:14:49.00,
17,london-2012,men,18,MAR,rachid kisri,2:15:09.00,
18,london-2012,men,19,ERI,yared asmerom,2:15:24.00,
19,london-2012,men,20,CAN,dylan wykes,2:15:26.00,
20,london-2012,men,21,PER,raul pacheco,2:15:35.00,
21,london-2012,men,22,CAN,eric gillis,2:16:00.00,
22,london-2012,men,23,RUS,dmitriy safronov,2:16:04.00,
23,london-2012,men,24,ESP,carles castillejo,2:16:17.00,
24,london-2012,men,25,MDA,iaroslav musinschi,2:16:25.00,
25,london-2012,men,26,ROU,marius ionescu,2:16:28.00,
26,london-2012,men,27,CAN,reid coolsaet,2:16:29.00,
27,london-2012,men,28,AUS,martin dent,2:16:29.00,
28,london-2012,men,29,UKR,vitaliy shafar,2:16:36.00,
29,london-2012,men,30,GBR,lee merrien,2:17:00.00,
30,london-2012,men,31,ESP,ignacio caceres,2:17:11.00,
31,london-2012,men,32,KOR,duhaeng lee,2:17:19.00,
32,london-2012,men,33,TAN,faustine mussa,2:17:39.00,
33,london-2012,men,34,ESP,jose carlos hernandez,2:17:48.00,
34,london-2012,men,35,ARG,miguel barzola,2:17:54.00,
35,london-2012,men,36,NOR,urige buta,2:17:58.00,
36,london-2012,men,37,RUS,georgiy andreyev,2:18:20.00,
37,london-2012,men,38,GUA,jose amado garcia,2:18:23.00,
38,london-2012,men,39,MEX,daniel vargas,2:18:26.00,
39,london-2012,men,40,JPN,ryo yamamoto,2:18:34.00,
40,london-2012,men,41,DEN,jesper faurschou,2:18:44.00,
41,london-2012,men,42,ISL,kari steinn karlsson,2:18:47.00,
42,london-2012,men,43,RSA,lusapho april,2:19:00.00,
43,london-2012,men,44,MAW,mike tebulo,2:19:11.00,
44,london-2012,men,45,JPN,arata fujiwara,2:19:11.00,
45,london-2012,men,46,SLO,primoz kobe,2:19:28.00,
46,london-2012,men,47,IOA,guor marial,2:19:32.00,
47,london-2012,men,48,POR,luis feiteira,2:19:40.00,
48,london-2012,men,49,RSA,stephen mokoka,2:19:52.00,
49,london-2012,men,50,ECU,miguel angel almachi,2:19:53.00,
50,london-2012,men,51,MGL,ser-od bat-ochiryn,2:20:10.00,
51,london-2012,men,52,PRK,song-chol pak,2:20:20.00,
52,london-2012,men,53,PRK,kwang-hyok kim,2:20:20.00,
53,london-2012,men,54,CHN,guojian dong,2:20:39.00,
54,london-2012,men,55,SRI,anuradha indrajith cooray,2:20:41.00,
55,london-2012,men,56,JOR,methkal abu drais,2:21:00.00,
56,london-2012,men,57,IRL,mark kenneally,2:21:13.00,
57,london-2012,men,58,ERI,yonas kifle,2:21:25.00,
58,london-2012,men,59,UKR,ivan babaryka,2:21:52.00,
59,london-2012,men,60,MEX,carlos cordero,2:22:08.00,
60,london-2012,men,61,GBR,scott overall,2:22:37.00,
61,london-2012,men,62,VEN,pedro mora,2:22:40.00,
62,london-2012,men,63,AUS,jeff hunt,2:22:59.00,
63,london-2012,men,64,BLR,stepan rogovtsov,2:23:23.00,
64,london-2012,men,65,CRC,cesar lizano,2:24:16.00,
65,london-2012,men,66,TAN,samson ramadhani,2:24:53.00,
66,london-2012,men,67,CZE,jan kreisinger,2:25:03.00,
67,london-2012,men,68,QAT,mohammed abduh bakhet,2:25:17.00,
68,london-2012,men,69,FIN,jussi utriainen,2:26:25.00,
69,london-2012,men,70,MEX,arturo malaquias,2:26:37.00,
70,london-2012,men,71,TUN,wissem hosni,2:26:43.00,
71,london-2012,men,72,HUN,tamas kovacs,2:27:48.00,
72,london-2012,men,73,KOR,sinkweon jang,2:28:20.00,
73,london-2012,men,74,AND,antoni bernado,2:28:34.00,
74,london-2012,men,75,LIE,marcel tschopp,2:28:54.00,
75,london-2012,men,76,TUR,bekir karayel,2:29:38.00,
76,london-2012,men,77,TPE,chia-che chang,2:29:58.00,
77,london-2012,men,78,IND,ram singh yadav,2:30:06.00,
78,london-2012,men,79,RWA,jean pierre mvuyekure,2:30:19.00,
79,london-2012,men,80,GRE,konstadinos poulios,2:33:17.00,
80,london-2012,men,81,ISR,zohar zemiro,2:34:59.00,
81,london-2012,men,82,KOR,jinhyeok jeong,2:38:45.00,
82,london-2012,men,83,COL,juan carlos cardona,2:40:13.00,
83,london-2012,men,84,TLS,augusto soares,2:45:09.00,
84,london-2012,men,85,LES,tsepo mathibelle,2:55:54.00,
85,london-2012,men,,ETH,ayele abshero,None,Did not finish
86,london-2012,men,,RSA,coolboy ngamole,None,Did not finish
87,london-2012,men,,CHN,zicheng li,None,Did not finish
88,london-2012,men,,SRB,darko zivanovic,None,Did not finish
89,london-2012,men,,COD,ilunga zatara mande,None,Did not finish
90,london-2012,men,,FRA,abdellatif meftah,None,Did not finish
91,london-2012,men,,ETH,dino sefir,None,Did not finish
92,london-2012,men,,ALG,tayeb filali,None,Did not finish
93,london-2012,men,,MDA,roman prodius,None,Did not finish
94,london-2012,men,,POR,rui pedro silva,None,Did not finish
95,london-2012,men,,ETH,getu feleke,None,Did not finish
96,london-2012,men,,ERI,samuel tsegay,None,Did not finish
97,london-2012,men,,USA,abdihakem abdirahman,None,Did not finish
98,london-2012,men,,FRA,patrick tambwe,None,Did not finish
99,london-2012,men,,USA,ryan hall,None,Did not finish
100,london-2012,men,,FRA,abraham kiprotich,None,Did not finish
101,london-2012,men,,LBA,ali mabrouk el zaidi,None,Did not finish
102,london-2012,men,,AUT,gunther weidlinger,None,Did not finish
103,london-2012,men,,LAT,valerijs zolnerovics,None,Did not finish
104,london-2012,men,,MAR,abderrahime bouramdane,None,Did not finish
0,london-2012,women,G,ETH,tiki gelana,2:23:07.00,
1,london-2012,women,S,KEN,priscah jeptoo,2:23:12.00,
2,london-2012,women,B,RUS,tatyana arkhipova,2:23:29.00,
3,london-2012,women,4,KEN,mary jepkosgei keitany,2:23:56.00,
4,london-2012,women,5,CHN,xiaolin zhu,2:24:48.00,
5,london-2012,women,6,POR,jessica augusto,2:25:11.00,
6,london-2012,women,7,ITA,valeria straneo,2:25:27.00,
7,london-2012,women,8,RUS,albina mayorova,2:25:38.00,
8,london-2012,women,9,USA,shalane flanagan,2:25:51.00,
9,london-2012,women,10,USA,kara goucher,2:26:07.00,
10,london-2012,women,11,NAM,helalia johannes,2:26:09.00,
11,london-2012,women,12,POR,marisa barros,2:26:13.00,
12,london-2012,women,13,GER,irina mikitenko,2:26:44.00,
