,year,gender,rank,country_code,name,time,notes,country_x,ISO_x,Latitude (average)_x,Longitude (average)_x,country_y,ISO_y,Latitude (average)_y,Longitude (average)_y,country,ISO,Latitude (average),Longitude (average)
907,beijing-2008,women,9,ALG,souad ait salem,2:28:29.00,,Algeria,DZA,28.0,3.0,Algeria,DZA,28.0,3.0,Algeria,DZA,28.0,3.0
908,beijing-2008,women,10,KEN,salina kosgei,2:29:28.00,,Kenya,KEN,1.0,38.0,Kenya,KEN,1.0,38.0,Kenya,KEN,1.0,38.0
909,beijing-2008,women,11,LTU,zivile balciunaite,2:29:33.00,,Lithuania,LTU,56.0,24.0,Lithuania,LTU,56.0,24.0,Lithuania,LTU,56.0,24.0
910,beijing-2008,women,12,PRK,kum ok kim,2:30:01.00,,"Korea, Democratic People's Rep. (North)[11]",PRK,40.0,127.0,"Korea, Democratic People's Rep. (North)[11]",PRK,40.0,127.0,"Korea, Democratic People's Rep. (North)[11]",PRK,40.0,127.0
911,beijing-2008,women,13,JPN,yurika nakamura,2:30:19.00,,Japan,JPN,36.0,138.0,Japan,JPN,36.0,138.0,Japan,JPN,36.0,138.0
912,beijing-2008,women,14,ITA,anna incerti,2:30:55.00,,Italy,ITA,42.8333,12.8333,Italy,ITA,42.8333,12.8333,Italy,ITA,42.8333,12.8333
913,beijing-2008,women,15,ETH,dire tune,2:31:16.00,,Ethiopia,ETH,8.0,38.0,Ethiopia,ETH,8.0,38.0,Ethiopia,ETH,8.0,38.0
914,beijing-2008,women,16,NZL,nina rillstone,2:31:16.00,,New Zealand,NZL,-41.0,174.0,New Zealand,NZL,-41.0,174.0,New Zealand,NZL,-41.0,174.0
915,beijing-2008,women,17,ITA,bruna genovese,2:31:31.00,,Italy,ITA,42.8333,12.8333,Italy,ITA,42.8333,12.8333,Italy,ITA,42.8333,12.8333
916,beijing-2008,women,18,ROU,luminita talpos,2:31:41.00,,Romania,ROU,46.0,25.0,Romania,ROU,46.0,25.0,Romania,ROU,46.0,25.0
917,beijing-2008,women,19,MEX,madai perez,2:31:47.00,,Mexico,MEX,23.0,-102.0,Mexico,MEX,23.0,-102.0,Mexico,MEX,23.0,-102.0
918,beijing-2008,women,20,FRA,christelle daunay,2:31:48.00,,France,FRA,46.0,2.0,France,FRA,46.0,2.0,France,FRA,46.0,2.0
919,beijing-2008,women,21,AUS,benita willis,2:32:06.00,,Australia,AUS,-27.0,133.0,Australia,AUS,-27.0,133.0,Australia,AUS,-27.0,133.0
920,beijing-2008,women,22,RUS,svetlana zakharova,2:32:16.00,,Russian Federation,RUS,60.0,100.0,Russian Federation,RUS,60.0,100.0,Russian Federation,RUS,60.0,100.0
921,beijing-2008,women,22,RUS,svetlana zakharova,2:32:16.00,,Russian Federation,RUS,60.0,100.0,Russian Federation,RUS,60.0,100.0,Russian Federation,RUS,60.0,100.0
922,beijing-2008,women,22,RUS,svetlana zakharova,2:32:16.00,,Russian Federation,RUS,60.0,100.0,Russian Federation,RUS,60.0,100.0,Russian Federation,RUS,60.0,100.0
923,beijing-2008,women,22,RUS,svetlana zakharova,2:32:16.00,,Russian Federation,RUS,60.0,100.0,Russian Federation,RUS,60.0,100.0,Russian Federation,RUS,60.0,100.0
924,beijing-2008,women,22,RUS,svetlana zakharova,2:32:16.00,,Russian Federation,RUS,60.0,100.0,Russian Federation,RUS,60.0,100.0,Russian Federation,RUS,60.0,100.0
925,beijing-2008,women,22,RUS,svetlana zakharova,2:32:16.00,,Russian Federation,RUS,60.0,100.0,Russian Federation,RUS,60.0,100.0,Russian Federation,RUS,60.0,100.0
926,beijing-2008,women,22,RUS,svetlana zakharova,2:32:16.00,,Russian Federation,RUS,60.0,100.0,Russian Federation,RUS,60.0,100.0,Russian Federation,RUS,60.0,100.0
927,beijing-2008,women,22,RUS,svetlana zakharova,2:32:16.00,,Russian Federation,RUS,60.0,100.0,Russian Federation,RUS,60.0,100.0,Russian Federation,RUS,60.0,100.0
928,beijing-2008,women,23,GBR,paula radcliffe,2:32:38.00,,United Kingdom[18],GBR,54.0,-2.0,United Kingdom[18],GBR,54.0,-2.0,United Kingdom[18],GBR,54.0,-2.0
929,beijing-2008,women,24,POL,monika drybulska,2:32:39.00,,Poland,POL,52.0,20.0,Poland,POL,52.0,20.0,Poland,POL,52.0,20.0
930,beijing-2008,women,25,KOR,eunjeong lee,2:33:07.00,,"Korea, Republic of (South)[12]",KOR,37.0,127.5,"Korea, Republic of (South)[12]",KOR,37.0,127.5,"Korea, Republic of (South)[12]",KOR,37.0,127.5
931,beijing-2008,women,25,KOR,eunjeong lee,2:33:07.00,,"Korea, Republic of (South)[12]",KOR,37.0,127.5,"Korea, Republic of (South)[12]",KOR,37.0,127.5,"Korea, Republic of (South)[12]",KOR,37.0,127.5
932,beijing-2008,women,25,KOR,eunjeong lee,2:33:07.00,,"Korea, Republic of (South)[12]",KOR,37.0,127.5,"Korea, Republic of (South)[12]",KOR,37.0,127.5,"Korea, Republic of (South)[12]",KOR,37.0,127.5
933,beijing-2008,women,25,KOR,eunjeong lee,2:33:07.00,,"Korea, Republic of (South)[12]",KOR,37.0,127.5,"Korea, Republic of (South)[12]",KOR,37.0,127.5,"Korea, Republic of (South)[12]",KOR,37.0,127.5
934,beijing-2008,women,25,KOR,eunjeong lee,2:33:07.00,,"Korea, Republic of (South)[12]",KOR,37.0,127.5,"Korea, Republic of (South)[12]",KOR,37.0,127.5,"Korea, Republic of (South)[12]",KOR,37.0,127.5
935,beijing-2008,women,25,KOR,eunjeong lee,2:33:07.00,,"Korea, Republic of (South)[12]",KOR,37.0,127.5,"Korea, Republic of (South)[12]",KOR,37.0,127.5,"Korea, Republic of (South)[12]",KOR,37.0,127.5
936,beijing-2008,women,25,KOR,eunjeong lee,2:33:07.00,,"Korea, Republic of (South)[12]",KOR,37.0,127.5,"Korea, Republic of (South)[12]",KOR,37.0,127.5,"Korea, Republic of (South)[12]",KOR,37.0,127.5
937,beijing-2008,women,25,KOR,eunjeong lee,2:33:07.00,,"Korea, Republic of (South)[12]",KOR,37.0,127.5,"Korea, Republic of (South)[12]",KOR,37.0,127.5,"Korea, Republic of (South)[12]",KOR,37.0,127.5
938,beijing-2008,women,26,GBR,liz yelling,2:33:12.00,,United Kingdom[18],GBR,54.0,-2.0,United Kingdom[18],GBR,54.0,-2.0,United Kingdom[18],GBR,54.0,-2.0
939,beijing-2008,women,27,USA,blake russell,2:33:13.00,,United States,USA,38.0,-97.0,United States,USA,38.0,-97.0,United States,USA,38.0,-97.0
940,beijing-2008,women,28,NAM,beata naigambo,2:33:29.00,,Namibia,NAM,-22.0,17.0,Namibia,NAM,-22.0,17.0,Namibia,NAM,-22.0,17.0
941,beijing-2008,women,29,ITA,vincenza sicari,2:33:31.00,,Italy,ITA,42.8333,12.8333,Italy,ITA,42.8333,12.8333,Italy,ITA,42.8333,12.8333
942,beijing-2008,women,30,POL,dorota gruca,2:33:32.00,,Poland,POL,52.0,20.0,Poland,POL,52.0,20.0,Poland,POL,52.0,20.0
943,beijing-2008,women,31,UKR,tetiana filoniuk,2:33:35.00,,Ukraine,UKR,49.0,32.0,Ukraine,UKR,49.0,32.0,Ukraine,UKR,49.0,32.0
944,beijing-2008,women,32,POR,marisa barros,2:34:08.00,,Portugal,PRT,39.5,-8.0,Portugal,PRT,39.5,-8.0,Portugal,PRT,39.5,-8.0
945,beijing-2008,women,33,AUS,lisa jane weightman,2:34:16.00,,Australia,AUS,-27.0,133.0,Australia,AUS,-27.0,133.0,Australia,AUS,-27.0,133.0
946,beijing-2008,women,34,NOR,kirsten melkevik otterbu,2:34:35.00,,Norway,NOR,62.0,10.0,Norway,NOR,62.0,10.0,Norway,NOR,62.0,10.0
947,beijing-2008,women,35,NZL,liza hunter-galvan,2:34:51.00,,New Zealand,NZL,-41.0,174.0,New Zealand,NZL,-41.0,174.0,New Zealand,NZL,-41.0,174.0
948,beijing-2008,women,36,PRK,yong ok jong,2:34:52.00,,"Korea, Democratic People's Rep. (North)[11]",PRK,40.0,127.0,"Korea, Democratic People's Rep. (North)[11]",PRK,40.0,127.0,"Korea, Democratic People's Rep. (North)[11]",PRK,40.0,127.0
949,beijing-2008,women,37,LTU,rasa drazdauskaite,2:35:09.00,,Lithuania,LTU,56.0,24.0,Lithuania,LTU,56.0,24.0,Lithuania,LTU,56.0,24.0
950,beijing-2008,women,38,GER,melanie kraus,2:35:17.00,,Germany,DEU,51.0,9.0,Germany,DEU,51.0,9.0,Germany,DEU,51.0,9.0
951,beijing-2008,women,39,PER,maria portilla,2:35:19.00,,Peru,PER,-10.0,-76.0,Peru,PER,-10.0,-76.0,Peru,PER,-10.0,-76.0
952,beijing-2008,women,40,NAM,helalia johannes,2:35:22.00,,Namibia,NAM,-22.0,17.0,Namibia,NAM,-22.0,17.0,Namibia,NAM,-22.0,17.0
953,beijing-2008,women,41,CHN,shujing zhang,2:35:35.00,,"China, People's Republic of[4]",CHN,35.0,105.0,"China, People's Republic of[4]",CHN,35.0,105.0,"China, People's Republic of[4]",CHN,35.0,105.0
954,beijing-2008,women,42,BIH,lucia mwihaki kimani,2:35:47.00,,Bosnia and Herzegovina,BIH,44.0,18.0,Bosnia and Herzegovina,BIH,44.0,18.0,Bosnia and Herzegovina,BIH,44.0,18.0
955,beijing-2008,women,43,ECU,sandra ruales,2:35:53.00,,Ecuador,ECU,-2.0,-77.5,Ecuador,ECU,-2.0,-77.5,Ecuador,ECU,-2.0,-77.5
956,beijing-2008,women,44,AUS,kate smyth,2:36:10.00,,Australia,AUS,-27.0,133.0,Australia,AUS,-27.0,133.0,Australia,AUS,-27.0,133.0
957,beijing-2008,women,45,ESP,yesenia centeno,2:36:25.00,,Spain,ESP,40.0,-4.0,Spain,ESP,40.0,-4.0,Spain,ESP,40.0,-4.0
958,beijing-2008,women,46,POR,ana dias,2:36:25.00,,Portugal,PRT,39.5,-8.0,Portugal,PRT,39.5,-8.0,Portugal,PRT,39.5,-8.0
959,beijing-2008,women,47,ERI,nebiat habtemariam,2:37:03.00,,Eritrea,ERI,15.0,39.0,Eritrea,ERI,15.0,39.0,Eritrea,ERI,15.0,39.0
960,beijing-2008,women,48,PRK,bun hui jo,2:37:04.00,,"Korea, Democratic People's Rep. (North)[11]",PRK,40.0,127.0,"Korea, Democratic People's Rep. (North)[11]",PRK,40.0,127.0,"Korea, Democratic People's Rep. (North)[11]",PRK,40.0,127.0
961,beijing-2008,women,49,ZIM,tabitha tsatsa,2:37:10.00,,Zimbabwe,ZWE,-20.0,30.0,Zimbabwe,ZWE,-20.0,30.0,Zimbabwe,ZWE,-20.0,30.0
962,beijing-2008,women,50,TUR,bahar dogan,2:37:12.00,,Turkey,TUR,39.0,35.0,Turkey,TUR,39.0,35.0,Turkey,TUR,39.0,35.0
